time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2023/03/02/11:25:26.463495,32673,1677774326,379590464,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.1294984072446823, 0.5927777290344238, -1.5392283201217651, 0.1323583573102951, 1.0762890577316284, -1.6819988489151, -0.048785265535116196, 1.0495680570602417, -1.6876972913742065, 0.12662214040756226, 0.608392596244812, -1.5638009309768677, -0.0002465248107910156, -3.095895767211914, 3.132951021194458, 1.5702458620071411, 0.011797547340393066, -1.5689940452575684, -0.013660192489624023)","(-0.3931926488876343, 2.1938188076019287, -0.7937973737716675, 1.0840487480163574, 5.833694934844971, -6.213778495788574, -0.29025954008102417, 6.0587897300720215, -8.209280967712402, -0.9555839896202087, 2.2152175903320312, -0.1271010935306549, 0.33695974946022034, 0.41347917914390564, -0.016126397997140884, -0.12361738830804825, -0.6851862072944641, 0.02666298672556877, -0.14142829179763794)","(-6.542418956756592, 5.508562088012695, 47.846435546875, -13.796316146850586, 1.287896990776062, -0.947373628616333, 3.2939536571502686, 1.5652436017990112, -1.2037138938903809, 6.131925106048584, 5.515303134918213, 58.68860626220703, -1.4291179180145264, -6.288598537445068, -4.774575710296631, 0.3336620628833771, -0.2849661707878113, -0.1222175881266594, 0.21103480458259583)"
2023/03/02/11:25:26.463713,32674,1677774326,406590528,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.14137008786201477, 0.6301649212837219, -1.561071515083313, 0.12054047733545303, 1.1871800422668457, -1.8559459447860718, -0.0569608099758625, 1.155257225036621, -1.8624273538589478, 0.1439337134361267, 0.6520084738731384, -1.6115142107009888, 0.0018258094787597656, -3.0998194217681885, 3.130929708480835, 1.570675015449524, -0.0038710832595825195, -1.5700898170471191, -0.014870524406433105)","(0.3105575740337372, 0.9566214680671692, -0.5692619681358337, -0.9944239854812622, 2.254523754119873, -6.297585487365723, 0.052540458738803864, 1.5870065689086914, -4.102864742279053, -0.13689099252223969, 1.188420295715332, -0.765565812587738, -0.21390697360038757, -0.3354867994785309, 0.0077411700040102005, 0.12634745240211487, -0.09884434193372726, -0.052313294261693954, -0.2895389795303345)","(-3.8803532123565674, 7.892138481140137, 59.980690002441406, 6.424800395965576, -6.613025188446045, -2.620175361633301, -0.026551714166998863, -7.115198135375977, -0.39645785093307495, 4.8009209632873535, 2.8888752460479736, 25.754867553710938, -1.7825827598571777, 7.605859756469727, 5.816431045532227, 0.054698701947927475, 0.6258260607719421, 0.13793618977069855, 0.03982669487595558)"
2023/03/02/11:25:26.511715,32675,1677774326,433590592,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.14798250794410706, 0.6603109240531921, -1.5700677633285522, 0.11978504806756973, 1.2386424541473389, -2.0015623569488525, -0.06888692080974579, 1.1951349973678589, -1.9945414066314697, 0.1345691829919815, 0.6872681379318237, -1.6249524354934692, 0.001781463623046875, -3.1049230098724365, 3.133446455001831, 1.5705289840698242, 0.005040645599365234, -1.5695419311523438, -0.01343238353729248)","(-0.8406121730804443, 1.3155843019485474, -0.3365441560745239, 0.03682919964194298, 1.6723361015319824, -4.375118255615234, -1.1724880933761597, 1.755738377571106, -4.30018949508667, -0.27628442645072937, 1.4306176900863647, -0.7643229365348816, 0.2045522928237915, 0.045322515070438385, 0.025128807872533798, -0.06562987715005875, -0.029856612905859947, -0.029613321647047997, -0.9979680776596069)","(0.18669162690639496, 0.9547052383422852, 53.77599334716797, -5.875020980834961, 3.0055923461914062, 0.9069337844848633, 1.5039523839950562, 1.5020573139190674, -0.15925054252147675, 11.052449226379395, -1.4094659090042114, 35.99516296386719, -3.1873788833618164, -3.7901220321655273, -1.6944737434387207, 0.03099592961370945, -0.8402379155158997, -0.05671124532818794, 0.26131078600883484)"
2023/03/02/11:25:26.517147,32676,1677774326,460590656,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.16066870093345642, 0.6916893124580383, -1.5788880586624146, 0.11201321333646774, 1.2638522386550903, -2.0863945484161377, -0.0860600620508194, 1.21498703956604, -2.0645453929901123, 0.1227608397603035, 0.7219825983047485, -1.6374000310897827, 0.004281520843505859, -3.100829839706421, 3.1311135292053223, 1.5706294775009155, -0.0023827552795410156, -1.569687843322754, -0.014415144920349121)","(-0.02244429849088192, 0.9789407253265381, -0.22832328081130981, -0.22004647552967072, -0.08798858523368835, -1.7379262447357178, 0.03323858603835106, -0.34728220105171204, -1.3003077507019043, -0.2959517240524292, 1.222642183303833, -0.3373579680919647, -0.08129625767469406, -0.25924864411354065, 0.008451457135379314, 0.049962908029556274, -0.03773602843284607, -0.013809540309011936, 0.02635512687265873)","(-2.0211429595947266, 4.2555766105651855, 53.15013885498047, 0.7532162070274353, -4.51699686050415, 0.0716896578669548, 1.864071011543274, -2.838020086288452, -1.3325530290603638, 5.5293049812316895, 0.8056460022926331, 35.101505279541016, -4.6692118644714355, -0.2455979883670807, 0.6913431882858276, 0.04740554094314575, 0.44623321294784546, 0.0555853545665741, 0.3141930103302002)"
2023/03/02/11:25:26.559660,32677,1677774326,487590464,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.16083544492721558, 0.7175791263580322, -1.5818921327590942, 0.11173790693283081, 1.2269591093063354, -2.098027229309082, -0.08074244111776352, 1.1749871969223022, -2.080380439758301, 0.11703309416770935, 0.7526310682296753, -1.6443668603897095, 0.0013241767883300781, -3.105321168899536, 3.1328470706939697, 1.570465087890625, 0.0006853342056274414, -1.569523811340332, -0.0139237642288208)","(-0.03482424095273018, 0.9015524387359619, -0.09429007023572922, 0.014525777660310268, -2.5678951740264893, 0.2735188901424408, 0.18620151281356812, -2.6403701305389404, 0.3663293123245239, -0.13339467346668243, 1.0815266370773315, -0.19721384346485138, -0.013059267774224281, 0.024222029373049736, -0.018659435212612152, -0.016039149835705757, 0.21148191392421722, -0.011705067940056324, -0.13713812828063965)","(0.02822502702474594, 7.5617594718933105, 51.20848083496094, -2.0904603004455566, -2.99356746673584, -1.2558321952819824, -0.39196619391441345, -3.026719093322754, -0.15150195360183716, 2.741511821746826, 4.6557936668396, 42.77449035644531, -1.3203595876693726, -1.1819877624511719, 0.6955509781837463, -0.003646580036729574, -0.5690160989761353, -0.06981251388788223, 0.3090304732322693)"
2023/03/02/11:25:26.559744,32678,1677774326,514590528,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.16338810324668884, 0.7418897747993469, -1.585806965827942, 0.11453553289175034, 1.148891806602478, -2.0911881923675537, -0.08149382472038269, 1.095296025276184, -2.070601224899292, 0.11424294114112854, 0.7787710428237915, -1.6472431421279907, 0.0031311511993408203, -3.1020467281341553, 3.132375717163086, 1.570300817489624, -0.0009036064147949219, -1.5695419311523438, -0.013947725296020508)","(-0.10740460455417633, 0.8950532674789429, -0.040864888578653336, 0.3471524715423584, -2.814023017883301, 0.21402256190776825, 0.02994173765182495, -2.988279342651367, 0.29447799921035767, -0.1168891116976738, 0.8727989196777344, -0.041048917919397354, 0.07172137498855591, -0.17025329172611237, 0.018450668081641197, -0.006253764033317566, -0.15962770581245422, -0.00786921102553606, 0.0772390067577362)","(-2.0581161975860596, 11.753055572509766, 45.757110595703125, -2.8683977127075195, 2.3016321659088135, -0.663267195224762, 4.654990196228027, 2.282447338104248, -0.6973432898521423, 1.1380184888839722, 10.66304874420166, 54.43943405151367, -4.4018473625183105, -3.2571120262145996, -1.484084129333496, 0.08204805105924606, 0.27946844696998596, 0.0031802747398614883, 0.2003825157880783)"
2023/03/02/11:25:26.603460,32679,1677774326,538590272,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.1622849553823471, 0.7632603645324707, -1.5891146659851074, 0.12574520707130432, 1.0773319005966187, -2.0874812602996826, -0.07132741063833237, 1.0185234546661377, -2.0606465339660645, 0.1138901636004448, 0.7995176911354065, -1.6501513719558716, 0.0029320716857910156, -3.105070114135742, 3.1326873302459717, 1.5705655813217163, 0.00014650821685791016, -1.5695781707763672, -0.01442718505859375)","(0.14018186926841736, 0.7319545745849609, -0.049664124846458435, 0.6541520357131958, -3.3235321044921875, 0.24847598373889923, 0.7764279842376709, -3.4432790279388428, 0.7523378729820251, -0.00482760788872838, 0.7000745534896851, -0.35749587416648865, -0.015016949735581875, -0.0035677950363606215, -0.016188308596611023, 0.037748225033283234, 0.09959973394870758, -0.02201518975198269, -0.031191671267151833)","(-5.760711193084717, 13.678047180175781, 45.82276153564453, -0.8236839175224304, -0.6086432337760925, -0.4334075152873993, 3.6222972869873047, 0.7669582962989807, -0.5297160148620605, -0.6593613028526306, 12.092323303222656, 56.78020477294922, -3.2961370944976807, 0.6390928626060486, 2.0167970657348633, -0.02187947928905487, -0.3875906765460968, -0.028637094423174858, -0.1196429654955864)"
2023/03/02/11:25:26.608564,32680,1677774326,568590656,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.15814173221588135, 0.7875517010688782, -1.5923265218734741, 0.1499122828245163, 0.9728968739509583, -2.0767273902893066, -0.049536652863025665, 0.9082378149032593, -2.0353517532348633, 0.11400561034679413, 0.8254333734512329, -1.6557599306106567, 0.002010345458984375, -3.104428768157959, 3.1325995922088623, 1.570373773574829, 0.0006122589111328125, -1.569587230682373, -0.014223337173461914)","(0.08947183191776276, 0.7651481628417969, -0.08299301564693451, 0.9139600992202759, -3.5257368087768555, 0.5007398128509521, 0.6735771894454956, -3.83738374710083, 1.1559244394302368, -0.029504893347620964, 0.7185235619544983, -0.20790424942970276, -0.0007851716363802552, -0.044273413717746735, 0.02887125499546528, -0.017124153673648834, -0.05950112268328667, 0.017787953838706017, 0.028847478330135345)","(-5.058221817016602, 16.701509475708008, 44.645538330078125, -2.1798181533813477, 1.8025468587875366, -0.24572619795799255, 3.0345497131347656, 1.3326663970947266, -0.24316111207008362, -0.1301037073135376, 15.30950927734375, 61.94368362426758, -2.5393600463867188, -2.2605035305023193, -0.1375914365053177, 0.13127687573432922, -0.19516976177692413, -0.009920994751155376, 0.3028661608695984)"
2023/03/02/11:25:26.651372,32681,1677774326,595590464,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.15379326045513153, 0.8069322109222412, -1.5944995880126953, 0.1729333996772766, 0.8842978477478027, -2.052711009979248, -0.032967206090688705, 0.8132332563400269, -1.9971461296081543, 0.11252399533987045, 0.8467056751251221, -1.664420485496521, 0.0021355152130126953, -3.104222297668457, 3.1323916912078857, 1.5705472230911255, 0.00020134449005126953, -1.569532871246338, -0.014367222785949707)","(0.06817363202571869, 0.7932374477386475, -0.09669078886508942, 0.707149088382721, -3.137411594390869, 1.9475023746490479, 0.7733832001686096, -3.360286235809326, 2.196969747543335, -0.15941116213798523, 0.8908045887947083, -0.28923267126083374, 0.026475265622138977, 0.030559374019503593, -0.01875974051654339, -0.02597588300704956, 0.025848565623164177, 0.014176459982991219, 0.03340493515133858)","(-2.728914499282837, 14.008654594421387, 47.85063552856445, -4.066842079162598, 2.0809667110443115, 0.6971971392631531, 3.55892276763916, 1.4688875675201416, 2.932699680328369, 2.5266647338867188, 11.364480018615723, 57.4407844543457, -2.915482759475708, -2.8434274196624756, 0.33368101716041565, -0.005469869822263718, -0.2959616780281067, -0.03612353280186653, 0.13729222118854523)"
2023/03/02/11:25:26.695784,32682,1677774326,619590464,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.15347900986671448, 0.8272690176963806, -1.5962252616882324, 0.18507137894630432, 0.8088476657867432, -1.978376865386963, -0.013816018588840961, 0.7315106391906738, -1.9144229888916016, 0.10879739373922348, 0.8674459457397461, -1.6684950590133667, 0.0026445388793945312, -3.104782819747925, 3.1326794624328613, 1.5703281164169312, -0.0004194974899291992, -1.5695509910583496, -0.014211416244506836)","(0.009131811559200287, 0.8940625190734863, -0.052812058478593826, 0.38687852025032043, -3.1466383934020996, 4.280895233154297, 0.8117688298225403, -3.3774309158325195, 4.389559745788574, -0.24884051084518433, 0.865110456943512, -0.07302579283714294, -0.006424985826015472, 0.0037980806082487106, 0.02138444408774376, -0.007924646139144897, -0.012609750032424927, -0.0035879064816981554, -0.00564033817499876)","(-3.832826614379883, 17.698644638061523, 48.85140609741211, -3.1468398571014404, 2.8059089183807373, 1.2668404579162598, 2.5792503356933594, 1.7466944456100464, 1.3371894359588623, 3.375572919845581, 14.966673851013184, 62.01643753051758, -3.613349199295044, -1.4617187976837158, 0.4430835247039795, 0.14039333164691925, -0.03390273079276085, -0.002434555208310485, 0.23726993799209595)"
2023/03/02/11:25:26.743313,32683,1677774326,646590528,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.15394075214862823, 0.8529792428016663, -1.5976953506469727, 0.19788792729377747, 0.7312027812004089, -1.8457354307174683, 0.007846245542168617, 0.6427550315856934, -1.7668092250823975, 0.10414716601371765, 0.8921173214912415, -1.6706043481826782, 0.0028285980224609375, -3.1042592525482178, 3.132551670074463, 1.5704011917114258, -0.0006022453308105469, -1.569596767425537, -0.014199376106262207)","(-0.07095011323690414, 1.0606961250305176, 0.04817292094230652, 0.6391895413398743, -2.404399871826172, 4.906605243682861, 0.7918742895126343, -3.0326013565063477, 5.988162994384766, -0.13556848466396332, 0.9387562870979309, -0.023969246074557304, 0.008690421469509602, -0.020274074748158455, 0.009773647412657738, -0.00909856241196394, -0.021196283400058746, -0.017382614314556122, 0.014089768752455711)","(-7.361119747161865, 23.990859985351562, 47.10359191894531, -2.652559518814087, 4.129716396331787, -2.4514071941375732, 3.273153066635132, 2.1291704177856445, 0.11058317869901657, 3.1816866397857666, 21.51707649230957, 70.99005889892578, -3.649601936340332, -2.504833698272705, 0.190616175532341, 0.02187947928905487, 0.0430656298995018, 0.0013086647959426045, 0.33555668592453003)"
2023/03/02/11:25:26.743331,32684,1677774326,679590464,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.15383820235729218, 0.8855260610580444, -1.5976793766021729, 0.21092848479747772, 0.6705905795097351, -1.7306069135665894, 0.023330355063080788, 0.5619966387748718, -1.630109190940857, 0.09979846328496933, 0.9269664883613586, -1.6801278591156006, 0.0017077922821044922, -3.104539155960083, 3.1323916912078857, 1.5705838203430176, -0.00010907649993896484, -1.569605827331543, -0.01434326171875)","(-0.01878056302666664, 1.0963863134384155, 0.024431632831692696, -0.34522780776023865, -1.5080032348632812, 3.0874764919281006, 0.10060285031795502, -1.818363904953003, 3.056581497192383, -0.005844418425112963, 1.3663548231124878, -0.4312855303287506, -0.0616493746638298, 0.023338260129094124, 0.005362668074667454, 0.0025709904730319977, 0.03382978215813637, -0.009034407325088978, 0.03900318592786789)","(-8.71328067779541, 20.807466506958008, 43.84682083129883, -6.447632789611816, 3.4467999935150146, 0.9057849049568176, 1.9704537391662598, 2.9206578731536865, 0.7929125428199768, 6.074263095855713, 19.861047744750977, 70.7170181274414, -1.7146087884902954, -2.141108989715576, 0.5861484408378601, 0.00911645032465458, -0.34910649061203003, 0.012538324110209942, 0.30671706795692444)"
2023/03/02/11:25:26.743351,32685,1677774326,706590528,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.15522995591163635, 0.9169880151748657, -1.5956660509109497, 0.1983616203069687, 0.6345994472503662, -1.616676926612854, 0.026901183649897575, 0.5122957229614258, -1.5109859704971313, 0.088375024497509, 0.9586730003356934, -1.6824767589569092, 0.0034558773040771484, -3.1045095920562744, 3.1326794624328613, 1.569972038269043, -0.005213260650634766, -1.5696606636047363, -0.014055609703063965)","(-0.3059726655483246, 1.0452643632888794, 0.08372729271650314, -0.14937186241149902, -0.5290809273719788, 4.42128324508667, -0.07849203050136566, -1.2470663785934448, 4.666074752807617, -0.7887584567070007, 0.878294050693512, 0.023806486278772354, 0.018408682197332382, 0.008485957980155945, 0.009407944977283478, 0.02559024654328823, -0.23370353877544403, -0.020414523780345917, 0.06290755420923233)","(-10.8682861328125, 26.57710838317871, 47.1824836730957, 0.6484180688858032, 15.902148246765137, 2.1569266319274902, -0.5238972902297974, 14.939737319946289, 0.31159669160842896, 8.06028938293457, 23.257604598999023, 75.62718963623047, -4.728122711181641, -2.1504054069519043, 0.190616175532341, 0.19326874613761902, 1.146278738975525, 0.10050398856401443, 0.22878417372703552)"
2023/03/02/11:25:26.787487,32686,1677774326,724590400,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.165235236287117, 0.9398671388626099, -1.5933810472488403, 0.19839368760585785, 0.6495653986930847, -1.5520739555358887, 0.02588643506169319, 0.5223438143730164, -1.487033486366272, 0.0856233760714531, 0.9854481220245361, -1.6884208917617798, 0.001987934112548828, -3.104583740234375, 3.132695436477661, 1.5703920125961304, -0.0011227130889892578, -1.569587230682373, -0.013971686363220215)","(-0.46524837613105774, 1.1583032608032227, 0.045818910002708435, -0.590018093585968, 1.0217987298965454, 0.8946200609207153, 0.4421807527542114, 1.6846674680709839, -0.8039181232452393, -0.016537602990865707, 1.3534958362579346, -1.0005327463150024, -0.17311081290245056, -0.08515020459890366, -0.004225728567689657, 0.01628965325653553, 0.39736679196357727, -0.006570813711732626, 0.04878677800297737)","(-14.930048942565918, 21.644609451293945, 37.90420150756836, -3.714339017868042, 6.330788612365723, 40.488712310791016, -7.1437249183654785, 6.621255397796631, 35.999271392822266, 11.665529251098633, 21.886396408081055, 82.33949279785156, -1.5560027360916138, -1.2789523601531982, 0.4304601848125458, 0.10392753034830093, -0.6423192620277405, 0.008795104920864105, 0.29821208119392395)"
2023/03/02/11:25:26.802162,32687,1677774326,751590464,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.18525223433971405, 1.011630654335022, -1.6480450630187988, 0.19149236381053925, 0.6842064261436462, -1.551003336906433, 0.024107469245791435, 0.5700711011886597, -1.5033799409866333, 0.07472585886716843, 1.0597765445709229, -1.7607896327972412, -0.0006742477416992188, -3.103794574737549, 3.1325676441192627, 1.5709763765335083, 0.003908395767211914, -1.5694961547851562, -0.013983726501464844)","(-2.0495998859405518, 5.065014839172363, -5.078243255615234, 0.23937992751598358, 1.7882111072540283, -0.6695963740348816, -0.5438461303710938, 2.4704477787017822, -1.2651219367980957, -0.9398881793022156, 4.512339115142822, -3.5891337394714355, 0.03276161104440689, 0.11702326685190201, -0.0030609534587711096, -0.07967150211334229, 0.5182019472122192, 0.12239696085453033, 0.41622036695480347)","(0.03350690379738808, 4.692936420440674, -2.461268186569214, 15.43448543548584, 6.730032444000244, 44.69952392578125, -4.845320701599121, 20.05557632446289, 69.98624420166016, -8.944077491760254, 4.329017162322998, -2.5044736862182617, 0.1750684529542923, -3.9586541652679443, -0.7224741578102112, -0.10939740389585495, -1.1957584619522095, -0.1222175881266594, 0.4079728126525879)"
2023/03/02/11:25:26.843488,32688,1677774326,778590272,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.2456943541765213, 1.1265654563903809, -1.8035683631896973, 0.18671025335788727, 0.7206197381019592, -1.5531286001205444, 0.004320487380027771, 0.6208841800689697, -1.5323177576065063, 0.0360681414604187, 1.1449369192123413, -1.8836199045181274, 0.0035810470581054688, -3.104679584503174, 3.1324236392974854, 1.570592999458313, -0.002547025680541992, -1.569587230682373, -0.01434326171875)","(-2.1276144981384277, 2.6128756999969482, -7.1510419845581055, -0.2501057982444763, 0.9361090660095215, 0.4221561551094055, -0.32733291387557983, 1.479217529296875, -1.0614643096923828, -1.725415587425232, 1.3200817108154297, -4.581912994384766, 0.1501534879207611, -0.06007774546742439, -0.03149643540382385, 0.04102157801389694, -0.08838911354541779, 0.016896601766347885, -0.05115041509270668)","(-2.2218542098999023, -8.654065132141113, -4.683260917663574, 15.7130708694458, 12.051518440246582, 48.66071319580078, -7.228458404541016, 19.3009033203125, 50.50711441040039, 0.23670850694179535, -6.261327266693115, -1.3193143606185913, -5.421457767486572, 0.7521929740905762, 2.079913854598999, -0.04558224976062775, 0.6533147692680359, 0.027511203661561012, 0.20857450366020203)"
2023/03/02/11:25:26.887465,32689,1677774326,808590656,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.3199515640735626, 1.1742751598358154, -2.0387468338012695, 0.18620449304580688, 0.7473779320716858, -1.5388432741165161, -0.0005475897341966629, 0.6679878830909729, -1.551588535308838, 0.005210032686591148, 1.1583404541015625, -1.9976139068603516, 0.0032346248626708984, -3.10422945022583, 3.132631540298462, 1.5705015659332275, -0.00038301944732666016, -1.569505214691162, -0.01376795768737793)","(-2.85923433303833, 1.1986459493637085, -7.607244491577148, 0.6001116037368774, 1.0377012491226196, 0.2017563432455063, 0.10677381604909897, 1.6994467973709106, -0.37587299942970276, -0.5259366631507874, 0.039350491017103195, -3.0952889919281006, -0.1671350747346878, 0.0661698430776596, 0.018721824511885643, -0.014247952029109001, 0.0826573371887207, -0.009095478802919388, 0.24527862668037415)","(1.6022034883499146, 1.696094274520874, -0.47260600328445435, 8.669583320617676, 9.04663372039795, 50.6898307800293, -14.245465278625488, 19.91444206237793, 53.34223937988281, -1.4296669960021973, -0.032643646001815796, 0.7113406658172607, -3.101278305053711, -4.464910507202148, -0.9833571910858154, 0.11669056117534637, -0.1658484935760498, -0.0005629452061839402, 0.10343857854604721)"
